,lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
1629,847692784780578481535,2024,Hoglander/Blueger/Joshua,VAN,line,5on5,4,965.0,46.0,0.37,0.39,0.5,7.81,0.51,0.43,1.8,0.28,4.31,3.66,0.51,0.54,0.54,7.0,4.0,2.0,13.0,1.0,0.0,0.0,2.0,0.0,5.0,3.0,6.0,10.0,0.0,0.0,9.0,11.0,1.0,3.0,10.0,0.0,1.0,0.28,0.0,0.23,0.0,0.0,1.0,13.33,11.0,11.25,2.0,0.09,0.0,0.0,0.6,0.64,0.63,7.87,0.86,0.58,1.97,0.28,4.17,3.14,0.82,0.84,0.8,8.0,3.0,9.0,20.0,1.0,2.0,1.0,1.0,0.0,4.0,3.0,7.0,10.0,1.0,2.0,4.0,6.0,1.0,6.0,8.0,2.0,1.0,0.36,0.26,0.25,0.0,0.0,1.0,19.25,11.0,10.56,3.0,0.12,0.38,0.38,0.61,0.6,0.59
1630,84757188476874,2024,Maatta/Holl,DET,pairing,5on5,3,607.0,17.0,0.8,0.78,0.8,8.06,0.59,0.58,1.91,0.29,5.29,3.34,0.58,0.56,0.55,8.0,4.0,2.0,14.0,2.0,1.0,0.0,2.0,0.0,4.0,3.0,6.0,10.0,1.0,2.0,6.0,5.0,2.0,2.0,9.0,3.0,0.0,0.29,0.29,0.0,0.0,2.0,0.0,13.47,12.0,11.61,1.0,0.12,0.02,0.02,0.68,0.65,0.64,1.94,0.15,0.19,0.57,0.11,1.16,0.83,0.15,0.16,0.16,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,4.0,7.0,1.0,1.0,2.0,1.0,0.0,0.02,0.12,0.0,0.0,0.0,0.0,4.13,3.0,3.09,0.0,0.04,0.0,0.0,0.19,0.2,0.2
1631,847578484757868476454,2024,Skinner/Hyman/Nugent/Hopkins,EDM,line,5on5,7,2675.0,36.0,0.45,0.38,0.43,20.73,2.13,1.45,5.02,0.7,11.3,8.41,2.09,2.21,2.17,19.0,10.0,11.0,40.0,1.0,5.0,0.0,3.0,0.0,8.0,12.0,18.0,28.0,3.0,9.0,14.0,18.0,7.0,9.0,21.0,5.0,3.0,0.65,0.61,0.88,1.0,0.0,0.0,41.37,29.0,30.12,3.0,0.3,0.95,0.95,1.48,1.51,1.51,28.82,2.66,1.89,7.45,0.89,15.06,11.06,2.53,2.73,2.59,32.0,7.0,26.0,65.0,3.0,2.0,0.0,6.0,0.0,8.0,20.0,29.0,36.0,4.0,11.0,10.0,19.0,6.0,11.0,31.0,5.0,3.0,0.9,0.72,1.04,1.0,1.0,1.0,61.68,39.0,38.04,5.0,0.39,0.75,0.75,2.3,2.29,2.26
1632,847637484780998482451,2024,Pyyhtia/Kuraly/Labanc,CBJ,line,5on5,10,4140.0,39.0,0.31,0.49,0.45,31.46,1.48,1.7,8.19,1.01,17.03,13.59,1.46,1.52,1.49,32.0,11.0,29.0,72.0,1.0,1.0,0.0,12.0,0.0,15.0,14.0,31.0,42.0,1.0,2.0,29.0,30.0,7.0,20.0,38.0,4.0,1.0,0.85,0.4,0.24,0.0,1.0,0.0,73.33,43.0,43.53,14.0,0.35,0.24,0.24,1.59,1.62,1.59,37.71,3.3,2.38,9.3,1.23,20.79,15.01,3.05,3.29,3.04,37.0,15.0,24.0,76.0,3.0,6.0,0.0,10.0,0.0,14.0,19.0,34.0,49.0,2.0,4.0,29.0,26.0,7.0,20.0,38.0,12.0,2.0,1.01,1.49,0.79,1.0,2.0,0.0,75.45,52.0,51.47,10.0,0.49,1.15,1.15,2.64,2.59,2.55
1633,84774998477948,2024,Sanheim/Ristolainen,PHI,pairing,5on5,49,9899.0,310.0,0.37,0.44,0.44,64.93,5.35,4.52,15.52,2.2,36.92,27.48,5.18,5.35,5.17,62.0,30.0,44.0,136.0,4.0,4.0,1.0,16.0,0.0,22.0,46.0,58.0,88.0,9.0,18.0,66.0,72.0,17.0,45.0,73.0,15.0,4.0,2.14,2.02,1.19,2.0,1.0,1.0,133.83,92.0,90.49,18.0,0.94,0.91,0.73,5.56,5.53,5.46,85.86,8.93,5.65,22.44,3.06,44.17,32.75,8.03,9.25,8.3,72.0,45.0,58.0,175.0,10.0,15.0,1.0,11.0,0.0,29.0,52.0,62.0,107.0,12.0,24.0,61.0,48.0,23.0,40.0,83.0,22.0,12.0,2.57,2.73,3.63,5.0,4.0,1.0,180.24,117.0,120.69,20.0,1.18,3.74,3.99,6.11,6.31,6.14
1634,84808178481708,2024,Jones/Miller,NYR,pairing,5on5,15,808.0,107.0,0.08,0.26,0.13,1.42,0.05,0.07,0.36,0.04,0.81,0.67,0.05,0.05,0.05,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,8.0,1.0,3.0,2.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4.93,2.0,1.94,2.0,0.01,0.0,0.0,0.06,0.06,0.06,9.51,0.54,0.48,2.11,0.3,5.07,4.51,0.53,0.55,0.55,8.0,5.0,1.0,14.0,1.0,0.0,0.0,2.0,0.0,4.0,6.0,7.0,12.0,0.0,0.0,1.0,8.0,0.0,6.0,10.0,3.0,0.0,0.17,0.36,0.0,1.0,0.0,0.0,14.3,13.0,13.35,5.0,0.1,0.0,0.0,0.63,0.65,0.64
1635,847843984802208482159,2024,Foerster/Cates/Konecny,PHI,line,5on5,19,2341.0,215.0,0.49,0.46,0.49,22.29,1.68,1.53,5.7,0.68,12.03,8.39,1.58,1.66,1.57,24.0,6.0,9.0,39.0,1.0,2.0,0.0,5.0,0.0,8.0,14.0,23.0,29.0,2.0,4.0,13.0,13.0,3.0,7.0,23.0,7.0,0.0,0.68,1.0,0.0,0.0,1.0,0.0,38.55,30.0,29.58,3.0,0.32,0.27,0.27,1.73,1.69,1.59,22.77,1.72,1.47,5.71,0.7,12.74,8.67,1.61,1.71,1.6,24.0,7.0,14.0,45.0,0.0,2.0,0.0,6.0,0.0,15.0,8.0,24.0,31.0,4.0,10.0,30.0,12.0,1.0,6.0,24.0,5.0,2.0,0.63,0.62,0.46,0.0,0.0,0.0,45.62,31.0,31.69,1.0,0.3,0.39,0.39,1.63,1.62,1.59
1636,84757538481059,2024,Perunovich/Faulk,STL,pairing,5on5,17,6353.0,77.0,0.59,0.56,0.54,57.42,5.1,4.01,14.45,1.95,31.91,22.59,4.98,5.24,5.11,53.0,27.0,32.0,112.0,5.0,3.0,0.0,13.0,0.0,20.0,39.0,48.0,75.0,4.0,8.0,50.0,40.0,11.0,29.0,61.0,15.0,4.0,1.97,1.81,1.33,3.0,1.0,1.0,111.96,80.0,80.38,14.0,0.82,0.93,0.93,4.99,5.1,5.05,50.05,3.6,3.02,13.93,1.7,26.97,18.78,3.44,3.55,3.4,36.0,32.0,21.0,89.0,1.0,5.0,0.0,10.0,0.0,25.0,27.0,35.0,67.0,5.0,10.0,60.0,49.0,7.0,26.0,58.0,7.0,3.0,1.72,0.97,0.91,1.0,0.0,0.0,88.17,68.0,67.74,14.0,0.63,0.83,0.83,3.4,3.36,3.3
1637,847638984815548482157,2024,Cuylle/Trocheck/Kakko,NYR,line,5on5,9,662.0,105.0,0.34,0.46,0.5,6.29,0.27,0.36,1.89,0.21,3.66,2.61,0.26,0.25,0.25,7.0,2.0,2.0,11.0,0.0,1.0,0.0,1.0,0.0,2.0,5.0,7.0,9.0,0.0,0.0,9.0,11.0,0.0,3.0,9.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,10.25,9.0,8.32,0.0,0.07,0.02,0.02,0.32,0.3,0.3,6.64,0.52,0.43,1.51,0.2,3.61,2.72,0.52,0.54,0.54,7.0,2.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,8.0,2.0,4.0,5.0,6.0,2.0,2.0,6.0,3.0,0.0,0.16,0.35,0.0,0.0,1.0,0.0,13.72,9.0,9.42,1.0,0.09,0.0,0.0,0.61,0.63,0.63
1638,84799808480727,2024,Hague/Whitecloud,VGK,pairing,5on5,32,21549.0,111.0,0.5,0.52,0.52,191.24,16.24,12.17,48.53,6.39,105.06,76.61,15.13,16.38,15.25,174.0,91.0,96.0,361.0,11.0,25.0,4.0,39.0,0.0,80.0,110.0,163.0,254.0,14.0,34.0,158.0,150.0,27.0,84.0,210.0,35.0,20.0,6.23,4.22,5.79,5.0,3.0,3.0,364.74,265.0,268.17,40.0,2.52,5.95,5.95,12.81,12.9,12.63,176.74,16.53,11.7,45.35,6.11,93.7,68.61,15.47,16.78,15.69,163.0,79.0,98.0,340.0,17.0,23.0,1.0,30.0,0.0,90.0,82.0,146.0,225.0,20.0,44.0,143.0,214.0,26.0,82.0,183.0,38.0,21.0,5.51,4.8,6.22,9.0,4.0,4.0,341.53,242.0,243.88,47.0,2.44,4.89,4.89,14.08,14.33,13.92
1639,84775048479378,2024,Morrissey/Stanley,WPG,pairing,5on5,32,1665.0,254.0,0.64,0.67,0.66,22.02,1.32,1.09,5.79,0.69,10.84,9.25,1.31,1.33,1.31,22.0,7.0,7.0,36.0,2.0,3.0,1.0,3.0,0.0,10.0,11.0,20.0,27.0,1.0,2.0,2.0,7.0,3.0,4.0,26.0,1.0,2.0,0.58,0.16,0.59,0.0,1.0,1.0,35.48,29.0,28.42,2.0,0.23,0.65,0.65,0.9,0.88,0.87,10.62,0.73,0.63,2.8,0.34,5.94,4.56,0.73,0.73,0.72,5.0,10.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,5.0,15.0,1.0,2.0,1.0,11.0,4.0,8.0,11.0,4.0,0.0,0.24,0.49,0.0,0.0,0.0,0.0,17.94,15.0,14.78,5.0,0.13,0.0,0.0,0.86,0.85,0.85
1640,847644884793538481604,2024,Dorofeyev/Karlsson/Howden,VGK,line,5on5,14,4765.0,85.0,0.48,0.56,0.57,47.82,3.4,2.92,12.13,1.63,26.95,19.98,3.33,3.47,3.4,47.0,20.0,20.0,87.0,0.0,2.0,0.0,13.0,1.0,29.0,22.0,47.0,67.0,2.0,4.0,54.0,25.0,12.0,25.0,55.0,11.0,1.0,1.55,1.6,0.25,0.0,0.0,0.0,87.56,67.0,67.36,5.0,0.6,0.3,0.3,3.7,3.77,3.71,35.7,3.61,2.45,8.48,1.24,19.52,14.7,3.53,3.5,3.42,34.0,16.0,18.0,68.0,3.0,4.0,2.0,9.0,0.0,17.0,17.0,31.0,47.0,5.0,10.0,39.0,34.0,10.0,27.0,37.0,9.0,4.0,1.37,1.09,1.15,0.0,2.0,1.0,65.92,50.0,48.74,13.0,0.51,0.97,0.97,3.15,3.03,3.0
1641,84774628481527,2024,Hagg/Korczak,VGK,pairing,5on5,2,888.0,6.0,0.73,0.32,0.38,3.86,0.55,0.24,0.86,0.11,1.67,1.57,0.54,0.59,0.57,4.0,1.0,2.0,7.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,5.0,0.0,0.0,2.0,15.0,1.0,1.0,3.0,1.0,1.0,0.1,0.19,0.27,0.0,0.0,0.0,7.25,5.0,5.29,0.0,0.05,0.19,0.19,0.41,0.44,0.43,5.11,0.2,0.33,1.32,0.21,3.45,2.49,0.2,0.2,0.2,6.0,2.0,7.0,15.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,6.0,8.0,0.0,0.0,10.0,7.0,0.0,3.0,8.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,14.65,8.0,7.75,2.0,0.07,0.0,0.0,0.27,0.26,0.26
1642,84735078478021,2024,Lagesson/Petry,DET,pairing,5on5,2,639.0,10.0,0.25,0.38,0.4,3.12,0.19,0.22,0.71,0.08,1.57,1.23,0.19,0.19,0.19,2.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,4.0,1.0,2.0,4.0,3.0,2.0,5.0,3.0,1.0,0.0,0.09,0.1,0.0,0.0,0.0,0.0,4.95,4.0,3.91,2.0,0.04,0.0,0.0,0.23,0.24,0.24,4.21,0.56,0.28,0.91,0.12,2.44,1.69,0.56,0.57,0.57,3.0,3.0,2.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,5.0,0.0,0.0,6.0,4.0,1.0,3.0,3.0,2.0,1.0,0.12,0.23,0.21,0.0,0.0,1.0,8.52,6.0,6.14,0.0,0.06,0.0,0.0,0.62,0.63,0.63
1643,847464184770158477406,2024,Janmark/Henrique/Brown,EDM,line,5on5,32,9750.0,156.0,0.53,0.49,0.51,69.71,5.34,4.08,17.75,2.27,36.87,29.69,5.11,5.3,5.07,64.0,32.0,41.0,137.0,5.0,6.0,1.0,17.0,0.0,21.0,47.0,59.0,91.0,12.0,24.0,79.0,39.0,11.0,41.0,77.0,15.0,4.0,2.09,1.92,1.33,3.0,2.0,0.0,137.77,96.0,96.42,18.0,0.84,0.93,0.93,5.25,5.21,5.12,66.45,4.82,4.0,17.07,2.17,37.46,26.47,4.76,4.81,4.75,59.0,33.0,52.0,144.0,5.0,2.0,0.0,18.0,0.0,23.0,44.0,54.0,87.0,6.0,15.0,83.0,89.0,7.0,46.0,76.0,12.0,4.0,2.28,1.52,1.02,3.0,1.0,1.0,143.48,92.0,91.64,18.0,0.83,0.27,0.27,5.38,5.38,5.32
1644,847342284774508481624,2024,Foligno/Dickinson/Mikheyev,CHI,line,5on5,25,5440.0,179.0,0.48,0.53,0.53,41.7,3.23,2.64,10.15,1.36,23.95,17.67,3.17,3.24,3.18,37.0,22.0,20.0,79.0,6.0,4.0,0.0,4.0,0.0,20.0,25.0,31.0,53.0,9.0,19.0,41.0,36.0,8.0,11.0,46.0,12.0,1.0,1.35,1.54,0.34,3.0,3.0,0.0,77.98,59.0,58.75,7.0,0.54,0.66,0.66,3.12,3.12,3.09,38.06,3.49,2.65,9.31,1.29,20.8,15.47,3.41,3.61,3.52,37.0,16.0,18.0,71.0,6.0,7.0,3.0,10.0,0.0,17.0,13.0,31.0,47.0,8.0,19.0,50.0,35.0,8.0,26.0,39.0,9.0,5.0,0.93,1.08,1.48,2.0,3.0,1.0,72.15,53.0,54.35,10.0,0.55,1.41,1.41,2.63,2.65,2.62
1645,84788598484304,2024,Mikkola/Balinskis,FLA,pairing,5on5,31,2618.0,216.0,0.7,0.6,0.61,27.23,2.38,1.82,6.94,0.88,14.4,10.57,2.26,2.57,2.43,27.0,10.0,9.0,46.0,5.0,5.0,0.0,7.0,0.0,13.0,7.0,22.0,32.0,2.0,4.0,15.0,22.0,4.0,6.0,27.0,8.0,2.0,0.72,1.08,0.59,2.0,3.0,0.0,50.02,37.0,39.18,1.0,0.38,0.97,0.97,1.8,1.91,1.86,16.98,1.03,1.01,4.06,0.61,9.67,7.63,1.01,1.04,1.02,13.0,11.0,7.0,31.0,1.0,1.0,0.0,3.0,0.0,6.0,13.0,12.0,23.0,3.0,6.0,14.0,16.0,2.0,8.0,19.0,5.0,0.0,0.53,0.49,0.0,0.0,1.0,0.0,30.16,24.0,23.49,5.0,0.21,0.08,0.08,1.15,1.16,1.15
1646,84757188481542,2024,Seider/Holl,DET,pairing,5on5,22,1883.0,178.0,0.46,0.48,0.55,15.51,0.89,0.83,3.6,0.48,8.88,7.33,0.89,0.83,0.83,17.0,5.0,4.0,26.0,0.0,1.0,0.0,4.0,0.0,9.0,8.0,17.0,22.0,0.0,0.0,6.0,13.0,1.0,5.0,18.0,4.0,0.0,0.5,0.39,0.0,0.0,0.0,0.0,24.53,22.0,21.15,3.0,0.17,0.06,0.0,1.05,0.99,0.98,13.88,1.04,0.92,3.24,0.4,7.31,5.1,1.03,1.11,1.1,11.0,7.0,10.0,28.0,2.0,0.0,0.0,2.0,0.0,4.0,10.0,9.0,16.0,2.0,4.0,10.0,8.0,4.0,12.0,14.0,4.0,0.0,0.52,0.52,0.0,2.0,0.0,0.0,30.04,18.0,18.91,5.0,0.19,0.0,0.0,1.22,1.3,1.3
1647,84816078482762,2024,Johansson/Edvinsson,DET,pairing,5on5,21,14847.0,72.0,0.46,0.48,0.46,109.54,10.51,7.31,28.17,3.73,59.23,42.05,9.79,10.45,9.73,95.0,56.0,69.0,220.0,9.0,17.0,3.0,23.0,0.0,44.0,58.0,86.0,142.0,12.0,24.0,105.0,75.0,18.0,70.0,106.0,33.0,12.0,2.75,3.97,3.79,1.0,6.0,2.0,220.48,151.0,151.76,35.0,1.53,4.15,4.15,7.9,7.87,7.71,128.32,12.56,8.79,33.05,4.52,69.31,49.78,11.91,12.44,11.81,119.0,59.0,61.0,239.0,3.0,20.0,0.0,28.0,0.0,62.0,65.0,116.0,175.0,13.0,26.0,120.0,116.0,22.0,57.0,125.0,38.0,15.0,3.51,4.76,4.29,1.0,2.0,0.0,236.0,178.0,175.34,29.0,1.83,4.23,4.13,10.26,10.18,9.99
1648,84734468477499,2024,Ristolainen/Johnson,PHI,pairing,5on5,13,1018.0,104.0,0.13,0.35,0.32,4.61,0.15,0.29,1.11,0.19,2.84,2.42,0.15,0.15,0.15,6.0,1.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,1.0,2.0,7.0,9.0,1.0,2.0,7.0,0.0,0.0,0.15,0.0,0.0,1.0,0.0,0.0,11.5,7.0,6.75,1.0,0.06,0.0,0.0,0.21,0.2,0.2,11.79,1.0,0.71,3.02,0.34,5.47,4.46,0.99,1.0,1.0,13.0,2.0,7.0,22.0,1.0,0.0,0.0,3.0,0.0,3.0,8.0,12.0,14.0,1.0,2.0,7.0,9.0,0.0,2.0,10.0,4.0,1.0,0.23,0.51,0.26,0.0,0.0,1.0,22.11,15.0,15.26,1.0,0.15,0.0,0.0,1.14,1.15,1.15
1649,847747684774928480039,2024,Lehkonen/Mackinnon/Necas,COL,line,5on5,4,1880.0,21.0,0.61,0.63,0.59,20.02,2.24,1.41,4.81,0.63,10.63,7.28,2.12,2.25,2.13,22.0,5.0,13.0,40.0,2.0,3.0,0.0,3.0,0.0,9.0,10.0,20.0,25.0,0.0,0.0,25.0,6.0,4.0,10.0,17.0,7.0,3.0,0.59,0.88,0.77,1.0,1.0,0.0,41.06,27.0,27.5,1.0,0.29,0.7,0.7,1.84,1.84,1.81,14.04,1.41,0.84,4.19,0.58,7.07,4.92,1.24,1.44,1.26,14.0,5.0,5.0,24.0,0.0,3.0,0.0,4.0,0.0,3.0,9.0,14.0,19.0,1.0,2.0,12.0,17.0,3.0,6.0,14.0,3.0,2.0,0.44,0.37,0.6,0.0,0.0,0.0,23.51,19.0,18.93,4.0,0.17,0.76,0.76,0.83,0.83,0.81
1650,847645984764688478550,2024,Panarin/Miller/Zibanejad,NYR,line,5on5,2,1543.0,2.0,0.61,0.54,0.57,17.77,1.74,1.07,4.14,0.6,9.99,7.46,1.67,1.74,1.67,16.0,9.0,3.0,28.0,2.0,2.0,0.0,4.0,0.0,9.0,8.0,14.0,23.0,1.0,2.0,18.0,10.0,2.0,13.0,17.0,7.0,1.0,0.54,0.96,0.24,2.0,0.0,0.0,27.18,25.0,24.55,5.0,0.22,0.42,0.42,1.53,1.52,1.49,12.96,1.1,0.85,3.34,0.49,7.46,5.76,1.06,1.14,1.1,13.0,6.0,5.0,24.0,1.0,1.0,0.0,3.0,0.0,2.0,12.0,12.0,18.0,0.0,0.0,12.0,11.0,5.0,5.0,14.0,4.0,1.0,0.41,0.38,0.31,0.0,1.0,0.0,25.07,19.0,19.66,4.0,0.18,0.31,0.31,0.97,1.0,0.96
1651,847168584779608481532,2024,Turcotte/Kopitar/Kempe,LAK,line,5on5,35,16305.0,146.0,0.56,0.52,0.52,146.64,13.43,9.59,37.33,5.18,79.4,58.07,12.82,13.74,13.12,131.0,72.0,87.0,290.0,14.0,16.0,1.0,30.0,1.0,71.0,71.0,117.0,189.0,9.0,18.0,175.0,67.0,14.0,57.0,152.0,34.0,17.0,4.48,4.39,4.57,8.0,4.0,2.0,295.36,203.0,205.66,27.0,2.0,3.34,3.34,12.08,12.38,12.18,136.07,10.5,8.52,35.67,4.57,72.25,54.48,10.07,10.38,9.95,121.0,65.0,84.0,270.0,7.0,11.0,0.0,28.0,0.0,54.0,86.0,114.0,179.0,5.0,10.0,134.0,110.0,24.0,69.0,147.0,30.0,9.0,3.83,3.87,2.8,5.0,2.0,0.0,266.53,186.0,184.27,37.0,1.79,2.53,2.53,9.76,9.65,9.49
1652,84793728482858,2024,Evans/Mahura,SEA,pairing,5on5,17,7117.0,72.0,0.49,0.5,0.54,53.35,3.93,3.34,13.75,1.79,29.78,21.41,3.82,3.92,3.82,49.0,25.0,26.0,100.0,4.0,5.0,1.0,7.0,1.0,29.0,28.0,45.0,70.0,7.0,14.0,56.0,67.0,7.0,30.0,57.0,14.0,3.0,1.34,1.77,0.82,2.0,1.0,1.0,97.38,74.0,72.94,12.0,0.69,0.99,0.99,3.63,3.66,3.62,45.2,4.15,2.93,11.36,1.49,25.99,18.08,4.01,4.3,4.16,39.0,25.0,35.0,99.0,2.0,5.0,0.0,8.0,0.0,23.0,26.0,37.0,62.0,7.0,14.0,55.0,32.0,8.0,22.0,46.0,13.0,5.0,1.14,1.59,1.42,0.0,1.0,1.0,103.51,64.0,66.36,6.0,0.61,1.11,1.11,3.65,3.79,3.75
1653,847883184799778481711,2024,Maccelli/Stenlund/Yamamoto,UTA,line,5on5,3,1063.0,18.0,0.8,0.68,0.68,12.67,1.01,0.68,3.29,0.39,6.82,4.82,0.99,0.9,0.89,10.0,7.0,2.0,19.0,0.0,2.0,0.0,2.0,0.0,6.0,7.0,10.0,17.0,1.0,2.0,7.0,12.0,0.0,0.0,14.0,2.0,1.0,0.36,0.29,0.35,0.0,0.0,0.0,17.24,17.0,15.63,0.0,0.14,0.54,0.54,0.61,0.55,0.55,5.64,0.24,0.29,1.36,0.17,3.42,2.52,0.24,0.27,0.26,5.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0,8.0,2.0,4.0,8.0,15.0,0.0,7.0,8.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,10.05,8.0,8.71,3.0,0.06,0.0,0.0,0.3,0.33,0.32
1654,84740138480084,2024,Cole/Desimone,UTA,pairing,5on5,8,622.0,58.0,0.56,0.4,0.57,5.88,0.64,0.36,1.5,0.19,3.06,2.25,0.59,0.71,0.65,7.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,6.0,7.0,0.0,0.0,3.0,3.0,2.0,3.0,6.0,0.0,2.0,0.18,0.0,0.46,0.0,0.0,1.0,10.37,8.0,8.27,1.0,0.08,0.23,0.23,0.49,0.53,0.53,4.39,0.51,0.3,0.94,0.13,2.45,1.68,0.51,0.48,0.48,5.0,1.0,9.0,15.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,5.0,1.0,2.0,4.0,4.0,0.0,2.0,4.0,1.0,1.0,0.12,0.15,0.23,0.0,0.0,1.0,14.6,6.0,5.9,2.0,0.06,0.0,0.0,0.57,0.54,0.54
1655,84745688474600,2024,Josi/Schenn,NSH,pairing,5on5,36,4517.0,264.0,0.56,0.58,0.57,40.61,3.49,2.78,9.93,1.42,21.9,16.47,3.26,3.53,3.3,41.0,15.0,24.0,80.0,4.0,5.0,0.0,8.0,1.0,20.0,18.0,37.0,52.0,4.0,11.0,20.0,40.0,4.0,20.0,40.0,12.0,4.0,1.02,1.53,0.94,2.0,2.0,0.0,79.12,56.0,56.01,8.0,0.57,0.77,0.77,3.3,3.34,3.24,29.98,2.78,2.2,7.49,1.04,16.96,11.54,2.6,2.8,2.63,28.0,14.0,16.0,58.0,3.0,4.0,1.0,2.0,0.0,11.0,22.0,25.0,39.0,6.0,15.0,26.0,34.0,4.0,23.0,28.0,12.0,2.0,0.85,1.5,0.42,2.0,0.0,1.0,60.25,42.0,43.57,10.0,0.46,0.79,0.79,2.44,2.49,2.41
1656,84800368480950,2024,Heiskanen/Lyubushkin,DAL,pairing,5on5,37,12497.0,221.0,0.51,0.47,0.46,99.68,9.77,6.59,26.29,3.36,50.59,36.39,9.38,9.7,9.32,92.0,41.0,60.0,193.0,10.0,12.0,0.0,12.0,1.0,52.0,46.0,82.0,123.0,3.0,6.0,131.0,55.0,23.0,58.0,91.0,31.0,11.0,2.65,4.16,2.96,4.0,3.0,3.0,194.96,133.0,133.57,36.0,1.38,2.4,2.4,8.74,8.76,8.52,112.71,9.49,6.82,28.52,3.95,59.37,46.85,9.09,9.62,9.2,102.0,53.0,61.0,216.0,9.0,11.0,2.0,28.0,0.0,40.0,67.0,93.0,146.0,11.0,22.0,116.0,97.0,19.0,43.0,115.0,28.0,12.0,3.05,3.13,3.32,2.0,5.0,2.0,215.25,155.0,154.41,23.0,1.41,2.18,2.18,8.72,8.79,8.69
